Mandi Name - Agmark,Mandi Name (Hi),District ID,District Name - Agmark,State Name,Source
Chowmanu,चौमानू,1903,Dhalai,Tripura,Agmark
Gandacharra,गंडचार्रा,1903,Dhalai,Tripura,Agmark
Halahali,हलाहली,1903,Dhalai,Tripura,Agmark
Kulai,कुलई,1903,Dhalai,Tripura,Agmark
Masli,मासली,1903,Dhalai,Tripura,Agmark
Dasda,दसदा,1904,North Tripura,Tripura,Agmark
Kadamtala,कदमतला,1904,North Tripura,Tripura,Agmark
Kanchanpur,कंचनपुर,1904,North Tripura,Tripura,Agmark
Panisagar,पानीसागर,1904,North Tripura,Tripura,Agmark
Bachaibari,बचईबाड़ी,1906,Khowai,Tripura,Agmark
Kalyanpur,कल्याणपुर,1906,Khowai,Tripura,Agmark
Teliamura,तेलियामुरा,1906,Khowai,Tripura,Agmark
Garjee,गार्जी,1908,Gomati,Tripura,Agmark
Nutanbazar,नूतनबाजार,1908,Gomati,Tripura,Agmark
Silachhari,सिलाछारी,1908,Gomati,Tripura,Agmark
Barpathari,बरपाथरी,2203,South District,Tripura,Agmark
Biokhora,बायोखोरा,2203,South District,Tripura,Agmark
Kalsi,कलसी,2203,South District,Tripura,Agmark
Manubazar,मनुबाजार,2203,South District,Tripura,Agmark
Santir Bazar,संतिर बाजार,2203,South District,Tripura,Agmark
Champaknagar,चंपकनगर,2204,West District,Tripura,Agmark
Kamalghat,कमलघाट,2204,West District,Tripura,Agmark
Mohanpur,मोहनपुर,2204,West District,Tripura,Agmark
Babrala,बाबराला,2012,Badaun,Uttar Pradesh,Agmark
Badayoun,बड़ायुन,2012,Badaun,Uttar Pradesh,Agmark
Bilsi,बिल्सी,2012,Badaun,Uttar Pradesh,Agmark
Dataganj,दातागंज,2012,Badaun,Uttar Pradesh,Agmark
Shahaswan,शाहसवान,2012,Badaun,Uttar Pradesh,Agmark
Ujhani,उझानी,2012,Badaun,Uttar Pradesh,Agmark
Visoli,विसोली,2012,Badaun,Uttar Pradesh,Agmark
Wazirganj,वजीरगंज,2012,Badaun,Uttar Pradesh,Agmark
Billsadda,बिल्लाददा,2014,Pillibhit,Uttar Pradesh,Agmark
Pilibhit,पीलीभीत,2014,Pillibhit,Uttar Pradesh,Agmark
Puranpur,पूरनपुर,2014,Pillibhit,Uttar Pradesh,Agmark
Vishalpur,विशालपुर,2014,Pillibhit,Uttar Pradesh,Agmark
Bhehjoi,भेहजोई,2016,Muradabad,Uttar Pradesh,Agmark
Chandausi,चंदौसी,2016,Muradabad,Uttar Pradesh,Agmark
Muradabad,मुरादाबाद,2016,Muradabad,Uttar Pradesh,Agmark
Sambhal,संभल,2016,Muradabad,Uttar Pradesh,Agmark
Chhibramau,छिबरामऊ,2018,Farukhabad,Uttar Pradesh,Agmark
Farukhabad,फरुखाबाद,2018,Farukhabad,Uttar Pradesh,Agmark
Kamlaganj,कमलागंज,2018,Farukhabad,Uttar Pradesh,Agmark
Kayamganj,कायमगंज,2018,Farukhabad,Uttar Pradesh,Agmark
Mohamadabad,मोहम्मदाबाद,2018,Farukhabad,Uttar Pradesh,Agmark
Choubepur,चौबेपुर,2020,Kanpur,Uttar Pradesh,Agmark
Jhijhank,झिझांक,2020,Kanpur,Uttar Pradesh,Agmark
Kanpur(Grain),कानपुर (अनाज),2020,Kanpur,Uttar Pradesh,Agmark
Niralangar (F&V),निरालंगर (एफ एंड वी),2020,Kanpur,Uttar Pradesh,Agmark
Pukhrayan,पुखरायां,2020,Kanpur,Uttar Pradesh,Agmark
Rura,रूरा,2020,Kanpur,Uttar Pradesh,Agmark
Uttaripura,उत्तरीपुरा,2020,Kanpur,Uttar Pradesh,Agmark
Varipaal,वैरीपाल,2020,Kanpur,Uttar Pradesh,Agmark
Ajuha,अजुहा,2022,Allahabad,Uttar Pradesh,Agmark
Allahabad,इलाहाबाद,2022,Allahabad,Uttar Pradesh,Agmark
Jasra,जसरा,2022,Allahabad,Uttar Pradesh,Agmark
Sirsa,सिरसा,2022,Allahabad,Uttar Pradesh,Agmark
Ait,ऐत,2025,Jalaun (Orai),Uttar Pradesh,Agmark
Jalaun,जालौन,2025,Jalaun (Orai),Uttar Pradesh,Agmark
Kadaura,कदौरा,2025,Jalaun (Orai),Uttar Pradesh,Agmark
Kalpi,कालपी,2025,Jalaun (Orai),Uttar Pradesh,Agmark
Konch,कोंच,2025,Jalaun (Orai),Uttar Pradesh,Agmark
Madhogarh,माधोगढ़,2025,Jalaun (Orai),Uttar Pradesh,Agmark
Orai,उरई,2025,Jalaun (Orai),Uttar Pradesh,Agmark
Ballia,बलिया,2032,Ballia,Uttar Pradesh,Agmark
Chitwadagaon,चितवाड़ागांव,2032,Ballia,Uttar Pradesh,Agmark
Rasda,रस्दा,2032,Ballia,Uttar Pradesh,Agmark
Vilthararoad,विलथारारोड,2032,Ballia,Uttar Pradesh,Agmark
Bachranwa,बचरानवा,2039,Raebarelli,Uttar Pradesh,Agmark
Jayas,जयस,2039,Raebarelli,Uttar Pradesh,Agmark
Lalganj,लालगंज,2039,Raebarelli,Uttar Pradesh,Agmark
Raibareilly,रायबरेली,2039,Raebarelli,Uttar Pradesh,Agmark
Salon,सैलून,2039,Raebarelli,Uttar Pradesh,Agmark
Maigalganj,मैगलगंज,2042,Khiri (Lakhimpur),Uttar Pradesh,Agmark
Mohammdi,मोहम्मदी,2042,Khiri (Lakhimpur),Uttar Pradesh,Agmark
Tikonia,तिकोनिया,2042,Khiri (Lakhimpur),Uttar Pradesh,Agmark
Dadri,दादरी,2063,Gautam Budh Nagar,Uttar Pradesh,Agmark
Dankaur,डंकौर,2063,Gautam Budh Nagar,Uttar Pradesh,Agmark
Javer,जेवर,2063,Gautam Budh Nagar,Uttar Pradesh,Agmark
Amroha,अमरोहा,2066,Jyotiba Phule Nagar,Uttar Pradesh,Agmark
Dhanura,धनुरा,2066,Jyotiba Phule Nagar,Uttar Pradesh,Agmark
Hasanpur,हसनपुर,2066,Jyotiba Phule Nagar,Uttar Pradesh,Agmark
Chhibramau(Kannuj),छिबरामऊ (कन्नौज),2067,Kannuj,Uttar Pradesh,Agmark
Kannauj,कन्नौज,2067,Kannuj,Uttar Pradesh,Agmark
Karvi,कर्वी,2071,Chitrakut,Uttar Pradesh,Agmark
Mau(Chitrakut),मऊ (चित्रकूट),2071,Chitrakut,Uttar Pradesh,Agmark
Gopiganj,गोपीगंज,2074,Bhadohi(Sant Ravi Nagar),Uttar Pradesh,Agmark
Doharighat,दोहरीघाट,2075,Mau(Maunathbhanjan),Uttar Pradesh,Agmark
Kopaganj,कोपागंज,2075,Mau(Maunathbhanjan),Uttar Pradesh,Agmark
Mau,मऊ,2075,Mau(Maunathbhanjan),Uttar Pradesh,Agmark
Tamkuhi Road,तमकुही रोड,2077,Padrauna(Kusinagar),Uttar Pradesh,Agmark
Akbarpur,अकबरपुर,2080,Ambedkarnagar,Uttar Pradesh,Agmark
Tanda,टांडा,2080,Ambedkarnagar,Uttar Pradesh,Agmark
Golagokarnath,गोलागोकरनाथ,0213,Lakhimpur,Uttar Pradesh,Agmark
Lakhimpur,लखीमपुर,0213,Lakhimpur,Uttar Pradesh,Agmark
Paliakala,पालियाकला,0213,Lakhimpur,Uttar Pradesh,Agmark
Pratapgarh,प्रतापगढ़,1729,Pratapgarh,Uttar Pradesh,Agmark
Chutmalpur,छुटमलपुर,2001,Saharanpur,Uttar Pradesh,Agmark
Devband,देवबंद,2001,Saharanpur,Uttar Pradesh,Agmark
Gangoh,गंगोह,2001,Saharanpur,Uttar Pradesh,Agmark
Nakud,नकुड,2001,Saharanpur,Uttar Pradesh,Agmark
Nanuta,ननुता,2001,Saharanpur,Uttar Pradesh,Agmark
Rampurmaniharan,रामपुरमणिहरन,2001,Saharanpur,Uttar Pradesh,Agmark
Saharanpur,सहारनपुर,2001,Saharanpur,Uttar Pradesh,Agmark
Sultanpurchilkana,सुल्तानपुरचिलकाना,2001,Saharanpur,Uttar Pradesh,Agmark
Kadhle,काधले,2002,Muzaffarnagar,Uttar Pradesh,Agmark
Kairana,कैराना,2002,Muzaffarnagar,Uttar Pradesh,Agmark
Khatauli,खतौली,2002,Muzaffarnagar,Uttar Pradesh,Agmark
Muzzafarnagar,मुजफ्फरनगर,2002,Muzaffarnagar,Uttar Pradesh,Agmark
Shahpur,शाहपुर,2002,Muzaffarnagar,Uttar Pradesh,Agmark
Shamli,शामली,2002,Muzaffarnagar,Uttar Pradesh,Agmark
Thanabhawan,थानाभवन,2002,Muzaffarnagar,Uttar Pradesh,Agmark
Mawana,मवाना,2003,Meerut,Uttar Pradesh,Agmark
Meerut,मेरठ,2003,Meerut,Uttar Pradesh,Agmark
Parikshitgarh,परीक्षितगढ़,2003,Meerut,Uttar Pradesh,Agmark
Sardhana,सरधना,2003,Meerut,Uttar Pradesh,Agmark
Ghaziabad,गाजियाबाद,2004,Ghaziabad,Uttar Pradesh,Agmark
Hapur,हापुड़,2004,Ghaziabad,Uttar Pradesh,Agmark
Muradnagar,मुरादनगर,2004,Ghaziabad,Uttar Pradesh,Agmark
Noida,नोएडा,2004,Ghaziabad,Uttar Pradesh,Agmark
Anoop Shahar,अनूप शहर,2005,Bulandshahar,Uttar Pradesh,Agmark
Buland Shahr,बुलंद शहर,2005,Bulandshahar,Uttar Pradesh,Agmark
Divai,दिवाई,2005,Bulandshahar,Uttar Pradesh,Agmark
Gulavati,गुलावटी,2005,Bulandshahar,Uttar Pradesh,Agmark
Jahangirabad,जहांगीराबाद,2005,Bulandshahar,Uttar Pradesh,Agmark
Khurja,खुर्जा,2005,Bulandshahar,Uttar Pradesh,Agmark
Sikanderabad,सिकंदराबाद,2005,Bulandshahar,Uttar Pradesh,Agmark
Sikarpur,सीकरपुर,2005,Bulandshahar,Uttar Pradesh,Agmark
Siyana,स्याना,2005,Bulandshahar,Uttar Pradesh,Agmark
Aligarh,अलीगढ़,2006,Aligarh,Uttar Pradesh,Agmark
Atrauli,अतरौली,2006,Aligarh,Uttar Pradesh,Agmark
Charra,छर्रा,2006,Aligarh,Uttar Pradesh,Agmark
Khair,खैर,2006,Aligarh,Uttar Pradesh,Agmark
Kosikalan,कोसीकलां,2007,Mathura,Uttar Pradesh,Agmark
Mathura,मथुरा,2007,Mathura,Uttar Pradesh,Agmark
Achnera,अचनेरा,2008,Agra,Uttar Pradesh,Agmark
Agra,आगरा,2008,Agra,Uttar Pradesh,Agmark
Fatehabad,फतेहाबाद,2008,Agra,Uttar Pradesh,Agmark
Fatehpur Sikri,फतेहपुर सीकरी,2008,Agra,Uttar Pradesh,Agmark
Jagnair,जगनैर,2008,Agra,Uttar Pradesh,Agmark
Jarar,जरार,2008,Agra,Uttar Pradesh,Agmark
Khairagarh,खैरागढ़,2008,Agra,Uttar Pradesh,Agmark
Samsabad,समसाबाद,2008,Agra,Uttar Pradesh,Agmark
Bewar,बेवार,2009,Mainpuri,Uttar Pradesh,Agmark
Ghiraur,घिरूर,2009,Mainpuri,Uttar Pradesh,Agmark
Mainpuri,मैनपुरी,2009,Mainpuri,Uttar Pradesh,Agmark
Aliganj,अलीगंज,2010,Etah,Uttar Pradesh,Agmark
Awagarh,अवागढ़,2010,Etah,Uttar Pradesh,Agmark
Etah,एटा,2010,Etah,Uttar Pradesh,Agmark
Ganjdudwara,गंजडुद्वारा,2010,Etah,Uttar Pradesh,Agmark
Kasganj,कासगंज,2010,Etah,Uttar Pradesh,Agmark
Anwala,अनवाला,2011,Bareilly,Uttar Pradesh,Agmark
Bahedi,बहेड़ी,2011,Bareilly,Uttar Pradesh,Agmark
Bareilly,बरेली,2011,Bareilly,Uttar Pradesh,Agmark
Richha,रिछा,2011,Bareilly,Uttar Pradesh,Agmark
Badda,बाडा,2013,Shahjahanpur,Uttar Pradesh,Agmark
Jalalabad,जलालाबाद,2013,Shahjahanpur,Uttar Pradesh,Agmark
Katra,कटरा,2013,Shahjahanpur,Uttar Pradesh,Agmark
Puwaha,पुवाहा,2013,Shahjahanpur,Uttar Pradesh,Agmark
Shahjahanpur,शाहजहाँपुर,2013,Shahjahanpur,Uttar Pradesh,Agmark
Tilhar,तिलहर,2013,Shahjahanpur,Uttar Pradesh,Agmark
Bijnaur,बिजनौर,2015,Bijnor,Uttar Pradesh,Agmark
Chaandpur,चांडपुर,2015,Bijnor,Uttar Pradesh,Agmark
Dhampur,धामपुर,2015,Bijnor,Uttar Pradesh,Agmark
Haldaur,हल्दौर,2015,Bijnor,Uttar Pradesh,Agmark
Kiratpur,कीरतपुर,2015,Bijnor,Uttar Pradesh,Agmark
Nagina,नगीना,2015,Bijnor,Uttar Pradesh,Agmark
Najibabad,नजीबाबाद,2015,Bijnor,Uttar Pradesh,Agmark
Milak,मिलक,2017,Rampur,Uttar Pradesh,Agmark
Rampur,रामपुर,2017,Rampur,Uttar Pradesh,Agmark
Shahabad,शाहबाद,2017,Rampur,Uttar Pradesh,Agmark
Tanda(Rampur),टांडा (रामपुर),2017,Rampur,Uttar Pradesh,Agmark
Vilaspur,विलासपुर,2017,Rampur,Uttar Pradesh,Agmark
Bharthna,भरथना,2019,Etawah,Uttar Pradesh,Agmark
Etawah,इटावा,2019,Etawah,Uttar Pradesh,Agmark
Jasvantnagar,जसवन्तनगर,2019,Etawah,Uttar Pradesh,Agmark
Bindki,बिंदकी,2021,Fatehpur,Uttar Pradesh,Agmark
Fatehpur,फतेहपुर,2021,Fatehpur,Uttar Pradesh,Agmark
Jahanabad,जहानाबाद,2021,Fatehpur,Uttar Pradesh,Agmark
Khaga,खागा,2021,Fatehpur,Uttar Pradesh,Agmark
Kishunpur,किशुनपुर,2021,Fatehpur,Uttar Pradesh,Agmark
Lalitpur,ललितपुर,2023,Lalitpur,Uttar Pradesh,Agmark
Mehrauni,महरौनी,2023,Lalitpur,Uttar Pradesh,Agmark
Baruwasagar,बरुवासागर,2024,Jhansi,Uttar Pradesh,Agmark
Chirgaon,चिरगांव,2024,Jhansi,Uttar Pradesh,Agmark
Gurusarai,गुरुसराय,2024,Jhansi,Uttar Pradesh,Agmark
Jhansi,झांसी,2024,Jhansi,Uttar Pradesh,Agmark
Mauranipur,मऊरानीपुर,2024,Jhansi,Uttar Pradesh,Agmark
Moth,पतंगा,2024,Jhansi,Uttar Pradesh,Agmark
Bharuasumerpur,भरुआसुमेरपुर,2026,Hamirpur,Uttar Pradesh,Agmark
Hamirpur,हमीरपुर,2026,Hamirpur,Uttar Pradesh,Agmark
Kurara,कुरारा,2026,Hamirpur,Uttar Pradesh,Agmark
Maudaha,मौदहा,2026,Hamirpur,Uttar Pradesh,Agmark
Muskara,मुस्करा,2026,Hamirpur,Uttar Pradesh,Agmark
Raath,राठ,2026,Hamirpur,Uttar Pradesh,Agmark
Atarra,अतर्रा,2027,Banda,Uttar Pradesh,Agmark
Baberu,बबेरू,2027,Banda,Uttar Pradesh,Agmark
Banda,बांदा,2027,Banda,Uttar Pradesh,Agmark
Pahariya pandeypur(F&V),पहाड़िया पांडेपुर (एफ एंड वी),2028,Varanasi,Uttar Pradesh,Agmark
Varanasi(F&V),वाराणसी (एफ एंड वी),2028,Varanasi,Uttar Pradesh,Agmark
Varanasi(Grain),वाराणसी (अनाज),2028,Varanasi,Uttar Pradesh,Agmark
Ahirora,अहिरोरा,2029,Mirzapur,Uttar Pradesh,Agmark
Mirzapur,मिर्जापुर,2029,Mirzapur,Uttar Pradesh,Agmark
Jaunpur,जौनपुर,2030,Jaunpur,Uttar Pradesh,Agmark
Mugrabaadshahpur,मुगराबादशाहपुर,2030,Jaunpur,Uttar Pradesh,Agmark
Shahganj,शाहगंज,2030,Jaunpur,Uttar Pradesh,Agmark
Gazipur,गाजीपुर,2031,Ghazipur,Uttar Pradesh,Agmark
Jamanian,जमानियन,2031,Ghazipur,Uttar Pradesh,Agmark
Jangipura,जंगीपुरा,2031,Ghazipur,Uttar Pradesh,Agmark
Saidpur,सैदपुर,2031,Ghazipur,Uttar Pradesh,Agmark
Yusufpur,यूसुफपुर,2031,Ghazipur,Uttar Pradesh,Agmark
Chorichora,चोरीचोरा,2033,Gorakhpur,Uttar Pradesh,Agmark
Gorakhpur,गोरखपुर,2033,Gorakhpur,Uttar Pradesh,Agmark
Sehjanwa,सेहजनवा,2033,Gorakhpur,Uttar Pradesh,Agmark
Barhaj,बरहाज,2034,Deoria,Uttar Pradesh,Agmark
Devariya,देवरिया,2034,Deoria,Uttar Pradesh,Agmark
Basti,बस्ती,2035,Basti,Uttar Pradesh,Agmark
Azamgarh,आज़मगढ़,2036,Azamgarh,Uttar Pradesh,Agmark
Banthara,बंथरा,2037,Lucknow,Uttar Pradesh,Agmark
Lucknow,लखनऊ,2037,Lucknow,Uttar Pradesh,Agmark
Bangarmau,बांगरमऊ,2038,Unnao,Uttar Pradesh,Agmark
Purwa,पुरवा,2038,Unnao,Uttar Pradesh,Agmark
Unnao,उन्नाव,2038,Unnao,Uttar Pradesh,Agmark
Hargaon (Laharpur),हरगांव (लहरपुर),2040,Sitapur,Uttar Pradesh,Agmark
Maholi,महोली,2040,Sitapur,Uttar Pradesh,Agmark
Mehmoodabad,महमूदाबाद,2040,Sitapur,Uttar Pradesh,Agmark
Misrikh,मिश्रिख,2040,Sitapur,Uttar Pradesh,Agmark
Sindholi,सिंधोली,2040,Sitapur,Uttar Pradesh,Agmark
Sitapur,सीतापुर,2040,Sitapur,Uttar Pradesh,Agmark
Viswan,विश्वन,2040,Sitapur,Uttar Pradesh,Agmark
Hardoi,हरदोई,2041,Hardoi,Uttar Pradesh,Agmark
Madhoganj,माधौगंज,2041,Hardoi,Uttar Pradesh,Agmark
Sandi,सांडी,2041,Hardoi,Uttar Pradesh,Agmark
Sandila,संडीला,2041,Hardoi,Uttar Pradesh,Agmark
Shahabad(New Mandi),शाहाबाद (नई मंडी),2041,Hardoi,Uttar Pradesh,Agmark
Faizabad,फैजाबाद,2043,Faizabad,Uttar Pradesh,Agmark
Gonda,गोंडा,2044,Gonda,Uttar Pradesh,Agmark
Karnailganj,करनैलगंज,2044,Gonda,Uttar Pradesh,Agmark
Nawabganj,नवाबगंज,2044,Gonda,Uttar Pradesh,Agmark
Bahraich,बहराइच,2045,Bahraich,Uttar Pradesh,Agmark
Mihipurwa,मिहीपुरवा,2045,Bahraich,Uttar Pradesh,Agmark
Naanpara,नानपारा,2045,Bahraich,Uttar Pradesh,Agmark
Risia,रिसिया,2045,Bahraich,Uttar Pradesh,Agmark
Ruperdeeha,रुपेरडीहा,2045,Bahraich,Uttar Pradesh,Agmark
Jafarganj,जाफरगंज,2046,Sultanpur,Uttar Pradesh,Agmark
Sultanpur,सुल्तानपुर,2046,Sultanpur,Uttar Pradesh,Agmark
Barabanki,बाराबंकी,2048,Barabanki,Uttar Pradesh,Agmark
Rudauli,रुदौली,2048,Barabanki,Uttar Pradesh,Agmark
Safdarganj,सफदरगंज,2048,Barabanki,Uttar Pradesh,Agmark
Bagpat,बागपत,2062,Baghpat,Uttar Pradesh,Agmark
Baraut,बड़ौत,2062,Baghpat,Uttar Pradesh,Agmark
Khekda,खेकड़ा,2062,Baghpat,Uttar Pradesh,Agmark
Haathras,हाथ,2064,Hathras,Uttar Pradesh,Agmark
Shadabad,शादाबाद,2064,Hathras,Uttar Pradesh,Agmark
Sikandraraau,सिकंदराराऊ,2064,Hathras,Uttar Pradesh,Agmark
Firozabad,फिरोजाबाद,2065,Firozabad,Uttar Pradesh,Agmark
Shikohabad,शिकोहाबाद,2065,Firozabad,Uttar Pradesh,Agmark
Sirsaganj,सिरसागंज,2065,Firozabad,Uttar Pradesh,Agmark
Tundla,टुंडला,2065,Firozabad,Uttar Pradesh,Agmark
Achalda,अछल्दा,2068,Auraiya,Uttar Pradesh,Agmark
Auraiya,औरैया,2068,Auraiya,Uttar Pradesh,Agmark
Dibiapur,दिबियापुर,2068,Auraiya,Uttar Pradesh,Agmark
Bharwari,भरवारी,2069,Kaushambi,Uttar Pradesh,Agmark
Charkhari,चरखारी,2070,Mahoba,Uttar Pradesh,Agmark
Mahoba,महोबा,2070,Mahoba,Uttar Pradesh,Agmark
